sentiment,message,tweetid,languages
1,"RT @RFCSwitcheroo: 6,2 Erdbeben in Neuseeland kurz gefolgt von 6,2 Beben in Argentinien. Aber keine Sorge, Leute, ich bin mir sicher, dass der Klimawandel es nicht getan hat.",797817749531664384,de
1,"RT @ProgGrrl: un scénario cauchemardesque pour la préservation de l’environnement, le changement climatique, la protection de la faune, la politique énergétique https://t.co/WTEVCJiMA ¢a, ¬ a ¦",797817758658527232,fr
-1,"Это хорошо, так как избранный президент трамп не верит в изменение климата и не будет тратить деньги на борьбу с ним ¢a, ¬ a ¦ https://t.co/8dW7pgjfyl",797817780720562176,ru
1,RT @SBondyNYDN:我们的未来总统认为气候变化是一场骗局，这对我来说太疯狂了。https://t.co/rXUoWYx2ay,797818212188647424,zh-CHS
0,地球温暖化@Rebecca78_,797819509214244864,ja
1,[原文へ](翻訳:iwatani (a . k . a . hiwa),797819669084246016,ja
1,"RT @Fusion: l’ Amérique est sur le point de devenir le seul pays au monde avec un leader qui ¢a, ¬ a ""¢t pense que le réchauffement climatique est réel. ¢a, ¬ a ¦",797824159367753728,fr
1,"Dieser Klimawandelleugner / bekannte Lügner wird seine Mutter verkaufen, um die Demonstrationen zu stoppen
https://t.co/D8TGgI0NCx
#PaulRyan #protests #BREAKING",797824626113978369,de
2,RT @Harvard: un chercheur de l’université d’Alaska décrit une crise de déplacement à venir due au changement climatique https://t.co/dg4ecZy6gj,797826121798713346,fr
1,RT @tveitdal:とトランプ氏を大統領と、ChinaA a¢¬の€中国!Aの¢です、Aさん¬€worldAになるA¢¬「¢s最大のチャンピオン戦闘気候changeA¢A¬の¦,797828069943865344,ja
-1,"(翻訳:maeda, h)",797829334199312384,ja
1,[原文へ](翻訳:iwatani (a . k . a . hiwa),797832992265826304,ja
0,"记者:“你对全球变暖怎么看?”
男人特朗普:“你好…他善良，强壮，他是一个伟大的…cA¢a¬¦",797836731366174720,zh-CHS
1,"RT @Fusion: Америка вот-вот станет единственной страной в мире с лидером, который не будет ¢a, ¬ a ""¢t думать, что глобальное потепление реально. ¢a, ¬ a ¦ a",797837872619364352,ru
1,RT @AssaadRazzouk:在“新世界”，中国向美国宣讲气候变化和合作的重要性betweÃⅱâ， Â μ,797840351142809600,zh-CHS
0,"RT @ULTRAVlOLENCE: Interviewer: ""que pensez-vous du réchauffement climatique?""
Melania Trump: ’bonjour … Il est gentil, il est fort, c’est un grand … Â ¢â ¦",797840935396737025,fr
0,"Chris: Wer ist es damals, der ursprünglich über den Klimawandel gesprochen hat?
Ich: * dachte drei Sekunden lang * ... Die https://t.co/VwlQICy0H0 Europas",797840965046304770,de
2,RT @thehill: Sanders: Trump muss mit den Realitäten des Klimawandels konfrontiert werden https://t.co/qW8KeneSLK https://t.co/piKHKlQ1NJ,797841007756931077,de
1,让我们来听听受#气候变化打击的脆弱女性的看法@UNFCCC会谈:来自#DCdaysÃ①â， ~ Â μ https://t.co/M5owxkYadZ的强烈信息,797842036355383296,zh-CHS
-1,"RT @JJfanblade: Ich bin mit Trump in dieser Frage einer Meinung, die globale Erwärmung ist eine Lüge, es ist ein Instrument, das von Regierungen entwickelt wurde, um Steuern zu erhöhen und zu bereichern.",797842671041703936,de
1,rt @ddlovato: #投票私は平等を信じているので、包括的な移民改革が必要です。ホテルに¢A¬A¦,797844505118601216,ja
2,"RT @CBSNews: Bernie Sanders: «ce qui m’étonne, c’est que nous avons maintenant un président élu qui ne croit pas que le changement climatique est réel",797845022339198977,fr
2,"RT @CBSNews: Bernie Sanders: «ce qui m’étonne, c’est que nous avons maintenant un président élu qui ne croit pas que le changement climatique est réel",797845639002472448,fr
1,"RT @ClimateCentral: Erinnern Sie sich, von dieser Klage gegen den Klimawandel gehört zu haben, die von 21 Kindern in Oregon eingereicht wurde?

Es bewegt sich vorwärts.

Gegen Trump. htÃ¢'¬Â¦",797845654768730112,de
0,rt @ amz0neあるsf作家が、なぜ地球温暖化を解決しないのかを説明している。ブログを読んだ。A¢¾会員証https://t。co / aEK2ofpsiK # amreading,797848032649875456,ja
1,@greg_doucette立法上の弊害があると思うのは気候変動です。私は、彼らがどのような気候のregsも消化するであろうと感じている,797848128242221056,ja
1,"希拉里在气候变化问题上的立场。一个目标是让美国这个世界清洁能源超级大国创造就业机会。
https://t.co/rW0x9jSdNU",797849148317986816,zh-CHS
2,RT @FaceTheNation: @BernieSanders берет на дональда трампа по изменению климата https://t.co/Nr1nbnX20t,797852308461776896,ru
1,RT @AssaadRazzouk:在“新世界”，中国向美国宣讲气候变化和合作的重要性betweÃⅱâ， Â μ,797853540391723008,zh-CHS
1,ナット・ジオの気候変動に関するドキュメンタリーを見ました!# BeforeTheFlood # FeedTheMind # BeInformed,797853557735100416,ja
1,"Les opposants à la mine d’Adani Carmichael rejoignent le projet sur le changement climatique des indigènes: les Wangan et Jagalingou sont divisés en â ¢â, ¬ â ¦ https://t.co/AP2BifvQoQ",797853594984685568,fr
2,"Google новости: климатологи: прибрежная Луизиана пострадает, если трамп выйдет из соглашения об изменении климата ¢a, ¬ a ¦ https://t.co/ulZAbTG97w",797856147218763776,ru
0,RT @RyanMaue:没错——约翰·克里的南极之旅是自私的、浪费的，而且违背了他在气候变化问题上的说教。他shouA¢a¬¦,797856154613387264,zh-CHS
1,"@TIME @FortuneMagazine Wenn du an Max denkst, Mark, solltest du vielleicht eine Welt wollen, in der der Klimawandel nicht geleugnet und Frauen respektiert werden.",797857797073420288,de
0,哦，我记得我在佛罗里达的时候路过这个地方。他们应该等到气候变化解决了这个问题。啊:/,797857904288288769,zh-CHS
2,(翻訳:nob takahashi / facebook,797861499159121920,ja
1,RT @AssaadRazzouk: In der neuen neuen Welt belehrt China die Vereinigten Staaten über den Klimawandel und die Bedeutung der Zusammenarbeit zwischen,797861554159026176,de
1,Pour tous les républicains: une chose que nous devrions tous avoir en commun est la menace du changement climatique. Ça affecte l’humanité. Arrangeons ça. A ° A ¸ a’ ½,797862539833069568,fr
1,rt @ kane _ sharon6: @ slate電子メールと猫つかみは討論会で議論された。気候変動ss医療保険については何も,797863319231234049,ja
2,"RT @CBSNews: берни Сандерс: «меня поражает то, что у нас теперь есть избранный президент, который не верит, что изменение климата является realA ¢a, ¬ a ¦",797863925412929538,ru
1,(翻訳:nob takahashi / facebook,797865303413768192,ja
1,"@EUflagmafia рис-могг является изменение климата denier с фраккинговыми связями, добавить Leadsom,Johnson,Farage,Murdoch,Dacre,Desmond и т.д.,rush 2 tear up regs",797866514489622528,ru
1,"@JHopkinsBooks я надеюсь, что мы сможем заставить людей проснуться и понять, что изменение климата не является политической проблемой.",797867034088325121,ru
2,RT @CBSNews:伯尼·桑德斯:“让我吃惊的是，我们现在的总统当选人不相信气候变化是realÃ②â， Â ε。,797867094901719044,zh-CHS
2,@ProfPRogers警告称，特朗普在气候变化问题上的立场可能是他对全球安全的最大威胁:https://t.co/Ma7J1OFwÃⅱâ， Â μ,797867179593048065,zh-CHS
0,RT @Chemzes: Dies ist jetzt die liberale Version der Leugnung des Klimawandels durch die Rechte https://t.co/gs2Dpkpbpi,797867639095824384,de
2,RT @thehill: Sanders: Trump doit être confronté aux réalités du changement climatique https://t.co/qW8KeneSLK https://t.co/piKHKlQ1NJ,797868960607662080,fr
-1,RT @mogrant61: bien. Le réchauffement climatique provoqué par l’homme est le plus grand canular jamais perpétré #ClimateScam https://t.co/l8wRVPCoXg,797868962281230336,fr
1,[原文へ](翻訳:iwatani (a . k . a . hiwa),797868984074764288,ja
1,RT @NFUtweets: возобновляемая энергия — это прекрасная возможность для британских фермеров решить проблему изменения климата #COP22 https://t.co/2rB4OOGq3c https://A ¢a ¬,797870876888682497,ru
1,"RT @SenSanders: у нас есть избранный президент, который не верит в изменение климата. Миллионы людей должны будут сказать: г-н та-ау, ау-ау",797873249573109764,ru
1,RT @SenSanders: nous avons un président élu qui ne croit pas au changement climatique. Des Millions de gens vont devoir dire,797873631061622784,fr
1,"RT @SenSanders: у нас есть избранный президент, который не верит в изменение климата. Миллионы людей должны будут сказать: г-н та-ау, ау-ау",797873651576082432,ru
1,rt @ sensanders:気候変動を信じない次期大統領がいる。何百万人もの人々がこう言わなければなりません,797873676175581184,ja
1,rt @ sensanders:気候変動を信じない次期大統領がいる。何百万人もの人々がこう言わなければなりません,797873678818144256,ja
1,"RT @SenSanders: у нас есть избранный президент, который не верит в изменение климата. Миллионы людей должны будут сказать: г-н та-ау, ау-ау",797874086449774594,ru
1,rt @ assaadrazzouk:「新新世界」では、中国は米国に気候変動と両国間の協力の重要性について講義しています,797874457633177600,ja
1,RT @SenSanders: nous avons un président élu qui ne croit pas au changement climatique. Des Millions de gens vont devoir dire,797874980432138240,fr
1,RT @MSR_Future: https://t.co/tgqIhxDsO0 #ClimateChange The Guardian view on climate change: Trump spells disaster | Editorial https://t.co/A ¢a,797875337199656960,ru
1,"RT @SenSanders: Wir haben einen designierten Präsidenten, der nicht an den Klimawandel glaubt. Millionen von Menschen werden sagen müssen: Herr TÃ¢'¬Â¦",797875393285922817,de
1,RT @ senanders:我们的当选总统不相信气候变化。数百万人将不得不说:TÃ②â， Â μ,797875400202301440,zh-CHS
1,rt @ sensanders:気候変動を信じない次期大統領がいる。何百万人もの人々がこう言わなければなりません,797875815828647936,ja
2,Campagne d’urgence lancée pour convaincre Trump que le changement climatique est réel. Un échec risque de «catastrophe planétaire» https://t.co/rgjTF6gs1q,797877624240386050,fr
1,"RT @SenSanders: у нас есть избранный президент, который не верит в изменение климата. Миллионы людей должны будут сказать: г-н та-ау, ау-ау",797878559922470912,ru
1,飢餓や貧困に立ち向かう準備ができているか戦争、気候changeA¢a¬a€?利益を生む(翻訳:nob takahashi / facebook,797878596085788672,ja
1,RT @ senanders:我们的当选总统不相信气候变化。数百万人将不得不说:TÃ②â， Â μ,797879101642055680,zh-CHS
1,RT @ senanders:我们的当选总统不相信气候变化。数百万人将不得不说:TÃ②â， Â μ,797879109066117120,zh-CHS
1,RT @devi_lockwood:“摩洛哥农村妇女取水。土地的工作。他们是第一批看到气候变化影响的人。“# 300 kmsoa¢a¬¦,797880579224006656,zh-CHS
1,"Nous avons un président élu qui ne croit pas au changement climatique. Des Millions de gens vont devoir dire: M. Trump, vous vous trompez.",797881101288996865,fr
1,RT @SenSanders: nous avons un président élu qui ne croit pas au changement climatique. Des Millions de gens vont devoir dire,797881147631861760,fr
1,RT @ senanders:我们的当选总统不相信气候变化。数百万人将不得不说:TÃ②â， Â μ,797881554068455424,zh-CHS
1,"RT @SenSanders: Wir haben einen designierten Präsidenten, der nicht an den Klimawandel glaubt. Millionen von Menschen werden sagen müssen: Herr TÃ¢'¬Â¦",797882046152458240,de
1,RT @SenSanders: nous avons un président élu qui ne croit pas au changement climatique. Des Millions de gens vont devoir dire,797882060631404544,fr
