sentiment,message,id
2,"GOP Rep. Trey Hollingsworth of Indiana announced on Wednesday he will not seek a fourth term in November, becoming the 12th House Republican to say he won't run for reelection. ",3203
1,"Democratic Rep. Brenda Lawrence of Michigan announced on Tuesday that she will not seek reelection to the House this year, becoming the 25th House Democrat to announce she's leaving at the end of this term. ",3204
0,"There is a growing sense of gloom among Democrats in the House. And every week or so, when another Democratic member of Congress announces they won't run for reelection in 2022, the mood inside the caucus worsens.",3205
-1,"Florida Rep. Stephanie Murphy announced Monday that she will not seek a fourth term in Congress, the latest in a rapid series of retirements within the Democratic ranks that suggest momentum is moving heavily against the party as it seeks to hold on to its razor-thin majority next November.",3206
2,"On Monday, Vermont Democratic Sen. Patrick Leahy announced that he would leave Congress when his eighth term expires at the end of 2022.",3207
1,"Texas Democratic Rep. Henry Cuellar and progressive challenger Jessica Cisneros will advance to a May runoff after a neck-and-neck primary race that saw both finish below the 50% threshold necessary to secure the nomination outright, CNN projected Wednesday. ",3208
0,"Republican Rep. Van Taylor of Texas suspended his reelection campaign Wednesday after admitting to an extra-marital affair, which he called the ""greatest failure"" of his life.",3209
-1,Two of the biggest names in Texas politics could be headed to overtime in their efforts to fend off primary challengers.,3210
2,"Texas Republicans will need a May runoff to decide their nominee for state attorney general after incumbent Ken Paxton fell short of clinching a majority in Tuesday's primary, setting up a showdown with Texas Land Commissioner George P. Bush in May, CNN projects.",3211
1,"On Tuesday night, Texas Attorney General Ken Paxton was forced into a May Republican primary runoff with George P. Bush, a victory for the Bush family in their long-running feud with former President Donald Trump.",3212
0,"Former President Donald Trump dramatically improved his performance in many of the counties bordering Mexico compared to four years earlier -- gains that led the GOP this year to redouble efforts to recruit and invest in South Texas candidates, including many of Hispanic descent this cycle. The question now is whether the GOP's inroads in 2020 will hold as Democrats try to cling to their House majority in November.  ",3213
-1,Russia's war in Ukraine is roiling the global economy as policymakers race to get high inflation under control. But China's response to its worst outbreak of Covid-19 in two years is a reminder that the conflict isn't the only risk to the recovery.,3214
2,Getting to know new colleagues through a box on your screen while working from home can have its challenges. ,3215
1,Returning to the workforce after a career break can be difficult.,3216
0,"If you worked from a state other than the one where your employer is based, you may have to pay up for that privilege come tax time. ",3217
-1,"You probably already know that you need a good credit score to get the best interest rates on a mortgage or auto loan, which can make a big difference to your budget over time. ",3218
2,"Mortgage rates are rising again amid fears of soaring inflation. The 30-year fixed-rate mortgage averaged 3.85% in the week ending March 10, up from 3.76% the week before, according to Freddie Mac.",3219
1,"Homeowners saw massive increases in wealth over the past decade, but most of the gains went to the wealthiest US households. ",3220
0,"There are countless things you need to think about when you get your first full-time job: How to make a good impression on your boss, connect with your colleagues and figure out how to spend that first paycheck.",3221
-1,"With Russia's internationally condemned invasion of Ukraine, one thing is certain: No one knows exactly how things will play out. ",3222
2,"Russia's invasion of Ukraine helped send mortgage rates lower last week. This is the second week in a row rates have fallen, reversing weeks of increases that pushed rates close to 4%.",3223
1,"One of the most important things you can do when it comes to securing your financial future is to consistently live below your means. Once you've done that, however, the next step is to take any leftover cash -- whether it's a few dollars or a few hundred dollars -- and put it to work. ",3224
0,"Nearly half a million families are estimated to be stranded without reliable child care, exacerbating the nation's worker shortage as parents continue to stay home, according to a new report.",3225
-1,"Across the US rent is rising so fast that in many cities buying has become more affordable than renting, even with sky-high home sale prices.",3226
2,"Mortgage rates increased again, rising to a level not seen since summer 2019.",3227
1,"Inflation is rampant in the pandemic economy, but that didn't keep Americans from opening up their wallets last month. ",3228
0,America's rising prices were unrelenting in January. Another key inflation measure showed prices rising more than expected last month.,3229
-1,The last few weeks have served as a stark reminder that stocks can be volatile �?sometimes extremely so. ,3230
2,"Rents in Manhattan are once again hitting new record highs, after cratering during the pandemic.",3231
1,"Confusion. Amnesia. New paperwork. Delays getting through to the IRS. These are some of the top pandemic-induced frustrations marking this tax filing season, both for tax preparers and their clients. 
",3232
0,"A new generation of workers needs financial information that speaks to the unique economic struggles they're facing today. Diversifying, a new podcast from CNN Audio, changes the conversation we have about finance by addressing the emotional side of money while providing actionable steps to start investing, tackling debt and more.  ",3233
