sentiment,message,tweetid
0,President trump is a great President. He annihilated the terrorists at the risk of inti… https://t.co/bFqO0VrR0Z,18268
1,You think they would’ve learned with Clinton getting annihilated after s… https://t.co/Iglk8q8Mb9,18269
2,The antichrist - he single-handedly annihilated the american movie industry,18270
-1,That was before #auspol was onto #TheLiarFromTheShire and his manipulation of the election… https://t.co/Zg16ZU0Mf9,18271
0,A devastating and thorough refutation of and Ned Flanders' stream where they annihilated orthodox straw men…,18272
2,A devastating and thorough refutation of and Ned Flanders' stream where they annihilated orthodox… https://t.co/8XLX0crbUa,18273
1,Maybe. My current thinking is it'll be a related to upcoming title or story arc. X-Factor just tonally feel… https://t.co/kjj5nN7FGo,18274
-1,Just annihilated this 25 y/o graduate broad... Made her call me “The Gaud” Snatched her souls and didn’t bust...… https://t.co/SdrPOV2vFi,18275
0,Thot Status: Annihilated,18276
1,This guy just annihilated the best defense in college football and all we had to do was lose two games i am sick,18277
2,"Broke, destroyed, annihilated, shattered his ankle and abou was never d same again...",18278
-1,Clown in photo on left...FAR LEFT...joked about Predator drone strikes at fake news corespondents dinner after he c… https://t.co/M410MyH6l5,18279
0,LSU was the best team in the country start to finish this season. They annihilated Oklahoma in the semifinals and d… https://t.co/itvqnjnyZv,18280
2,"All valid, and total body of work matters, but LSU proved to me they were the worthy 1 seed when t… https://t.co/ghzKZC7Blw",18281
1,"“If all else perished, and he remained, I should still continue to be; and if all else remained, and he were annihilated,…",18282
-1,Bernie sanders is the most coddled politician today. He will get annihilated if win the nomination.,18283
0,1. Iran's government is dominating headlines. A crushing and cruel islamic regime. Purveyor of proxy wars. State sponsored ter…,18284
1,Lots of talk about violence carried out in the name of Hindus cow vigilantes and lynching. Extremely… https://t.co/Trq3KblIx8,18285
2,🇺🇸 5 x US Navy E-6Bs airborne Probably nothing... Or imminent global annihilation. 🤷‍♂️ https://t.co/T7ILcJvh7o,18286
-1,"You are just deflecting the issue, which is discouraging statistics(of Bengali hindus) f… https://t.co/rGjkNxYzL8",18287
0,i want u like annihilation,18288
2,"I loved and hated #UncutGems, like several movies recently. It evoked Clockwork Orange - grotesque but compelling -… https://t.co/KPHUCeRWCi",18289
1,Only if Surajmal and Bhau had somehow forged an alliance it would hv resulted in annihilation of ummah.,18290
-1,What in the annihilation is this? https://t.co/R806oQ6eaq,18291
0,[AUS] Vic Bushfire Appeal | Doggos | Animal Farm | Tomb of Annihilation https://t.co/SgKNEDTlto,18292
1,[AUS] Vic Bushfire Appeal | Doggos | Animal Farm | Tomb of Annihilation https://t.co/SgKNEDTlto,18293
2,Anyone know of an official site where we can oppose the total annihilation of South Africa / new health system reform?,18294
-1,"Two alien races go to war, and Earth is caught in the middle. Now it's up t… https://t.co/IkLFXK1SeK",18295
0,The strangest part is the palpable disappointment that they will no longer rely on public funds. After years of austerity +…,18296
2,"Like the Iran/Iraq war, I root for mutual annihilation https://t.co/x5Gv676NEY",18297
1,We need political autonomy. Nothing less will prevent our demographic annihilation.,18298
-1,Terrible High Elf Shortsword of Annihilation,18299
0,Simple. The Arabs rejected out of hand the 1947 UN Partition Plan and instead waged a War… https://t.co/Gauqyo8bW2,18300
1,"Russia Blames Trump’s Iran Strike on Impeachment: “For Trump, the annihilation of an Iranian General presents a decen…",18301
2,Complete nuclear annihilation except it’s all of the pops in your back happening at once.,18302
-1,You know which movie should be in the Oscars this year? Annihilation.,18303
0,ANNIHILATION https://t.co/3QhIwn016i,18304
2,the biggest Fs in the chat of all 2019 film twitter is that this fake “Cats” trailer w/ the Annihilation score dubbed over t…,18305
1,"99¢ Nexus: The Araphym, The Darkening Part 3. A horror/paranormal ebook novelette by E. H . James. The only thing standing…",18306
-1,"Dying for salvation with dedication No Capitulation, annihilation Papal commendation, reincarnation Heaven is your… https://t.co/h65K0KK0Vm",18307
0,Watch this thing scam wick 8949.99. That will really start the party to annihilation. 😂,18308
1,"99¢ Nexus: The Araphym, The Darkening Part 3. A horror/paranormal ebook novelette by E. H . James. The only thing… https://t.co/X1frQ0gDOL",18309
2,https://t.co/ycuDYIncZ8 Data assimilation in Agent-based models using creation and annihilation operators https://t.co/kyQNZczdKJ,18310
-1,Happy to see people regaining conscience... Afterall those who have soul can't just stand and watch the… https://t.co/RUqUtjiCx1,18311
0,NEW ANNIHILATION 🔥 ft TRAGEDY KHADAFI ⭐️P SWAYS &amp; GRAND SURGEON DJKool Real Kings Of The Trap Vol. 11 ⭐️h…,18312
2,Annihilation! One a my favs,18313
1,Starting Annihilation rn for the first time somehow,18314
-1,You need to survive to practice faith. Why do you think hindu.genocide… https://t.co/Xq3Zy7y7Op,18315
0,You also need to survive to practice faith. Why do you think hindu.gen… https://t.co/OzLw4P5nwv,18316
1,Are you speaking about the atrocities and annihilation of Christians across the Middle East committed by Muslims daily? #Sat…,18317
2,Yeah I was surprised too when I heard it first! Another gem of an electronic score is this… https://t.co/ttfHyc2neO,18318
-1,"You don't understand systemic oppression, that the cost for oppressed is total, complete anni… https://t.co/RGqeYk2Z7b",18319
0,"I dont get your bias flipping, short annihilation incoming",18320
2,annihilation on hulu,18321
1,"If we cannot yet see the dangers lurking, we are hastening our annihilation, and then n… https://t.co/ME03jalL2s",18322
-1,Over the weekend I drove through some of the burned out landscape with a big bag of sweet potatoes for the roos: the severit…,18323
0,no amount of sci-fi media could’ve prepared me for this aspect of the climate apocalypse https://t.co/Pv6spn1r9l,18324
1,The Four Horsemen of the Apocalypse https://t.co/WeY8JusTe6,18325
2,"Two days. That's how long they had. Two days, and they were done. https://t.co/aR09iWu0fZ Stage 3: Bravo. FREE on Ki…",18326
-1,I will never understand why the smell of girls perfume lasts for a 8 secs meanwhile boys can go through an apocalypse and st…,18327
0,When the apocalypse happens I want and his army of followers on my team. Everyone in Heelys. There’s hundred…,18328
2,no amount of sci-fi media could’ve prepared me for this aspect of the climate apocalypse,18329
1,"#Eskenfilme Kauft einen Ford Falcon und viel Sprit, die Apocalypse kommt ohne Tempolimit... https://t.co/ryCJUlQK4P",18330
-1,Euroleague Bet365 με 8 units https://t.co/btn3KLIumB,18331
0,The apocalypse is coming https://t.co/nvvVDTxRXo,18332
1,I like this review of 's #ApocalypseCow. (https://t.co/jHcxBFXsGX) It's fair about Monbiot's views -… https://t.co/cXPzQCLKDf,18333
2,Ancient Viking Runestone's Warning Of 'Ragnarok' Apocalypse Predicts Extreme Climate Change... https://t.co/WchvcbLBoE,18334
-1,“It also made me think of what life is basically like now: a calm foreground with an inferno on the horizon.... People w…,18335
0,It really is not a nice night outside any moment now I expect the four riders of the apocalypse to arrive 🥳 https://t.…,18336
2,Apocalypse,18337
1,… https://t.co/6VsH3kdagn,18338
-1,"Yea, but let's be honest. Kids value pretty much any game they see on Roblox the same. They'll play whatever they f… https://t.co/k0YcbKnN9U",18339
0,"#Veganuary is here! 🍔 Have you tried one of our (v) burgers? Today's pick; Falafel Burger with lettuce, pickled sla… https://t.co/e9xr0Fkhkz",18340
1,Francis Ford Coppola and Dennis Hopper on the set of Apocalypse Now https://t.co/QtHYvhbJ4p,18341
2,"Lately I've been thinking again about what , Miriam Rose Ungunmerr Baumann, and Gerard Manley Hopkins tell…",18342
-1,Common sense on Twitter... Is this the first sign of the apocalypse 😂 you look great!,18343
0,Images bibliques – Apocalypse 21:3-4 #LeChrist #LeSeigneur #autorité #JésusChrist #Dieu #laRédemption… https://t.co/IzB3xwOTU5,18344
2,The Jam - Setting Sons Carter USM - 30 Something Jimmy Page - Outrider Nirvana - Nevermind Guns N Roses - Appetite… https://t.co/5gNapTMu0t,18345
1,"4-32-1 Pandémie,apocalypse now... #soupir https://t.co/wSQRcHgdHb",18346
-1,chodzi ci o Apocalypse?,18347
0,"I am The prophesied Jesus #Savior44 Prophesies say about ""signs"" of The Time of Apocalypse, like NOW when I am… •Th… https://t.co/fIzPZYkjT9",18348
1,Apocalypse chic,18349
2,Join and his chums this month for an improvised apocalypse movie! How would you like to see the world e… https://t.co/zcSAgVfuHT,18350
-1,"Important Notice: The Global Warming Apocalypse, Scheduled For 2020 Has Been Postponed #memes #politics https://t.co/IgTZxAhZaG",18351
0,Texsch literally caused the apocalypse and that's invalid :o),18352
2,Marcelito Pomoy 🔥🔥 nakaka proud! https://t.co/RZI6Gd3MpM,18353
1,Inbefore xenobota cause the apocalypse https://t.co/fkHuQeIoxS,18354
-1,I am going to his place when the zombie apocalypse happens.,18355
0,"Damn, I finally dreamt of a real apocalypse and it wasn’t a short dream. Only in half of my dream I came to the rea… https://t.co/CGb5QgptMk",18356
1,"★★★★★ “This is a thrilling, and amusing read” -British Fantasy Society- GAME CHANGERS OF THE APOCALYPSE Author: Mark Kirkb…",18357
2,"I just survived the London rush hour tube ride (which is basically like surviving the zombie apocalypse), but what… https://t.co/OC1WtHjXiw",18358
-1,👍 on : GTA 5 Zombie Apocalypse Mod #2 - SURVIVAL!! (GTA 5 Mods) https://t.co/jwRJlHMW6R,18359
0,👍 on : GTA 5 Zombie Apocalypse Mod #1 - BEGINNING OF THE END!! (GTA 5 Mods) https://t.co/j8kxZ6SXdN,18360
2,👍 on : What to Wear in a Zombie Apocalypse (Zombie Survival Guide) https://t.co/Bbn6CEuM3N,18361
1,"Day 9: Post-apocalyptic Lance really wants to share everything with his best buddy, but the apocalypse means hard time…",18362
-1,remember you said that we created God in our image? I think this here is us creating the often biblical apocalypse.,18363
0,Apocalypse 💀💀💀 #deathknight #worldofwarcraft https://t.co/GFBi8WFXVo,18364
1,"GRETA THUNBERG: please no phjotos. I dont want to be fjamous, i just want my save my small windmill town frjom climjate apo…",18365
2,It’s Armageddon for wheelie bins.,18366
-1,arm in armageddon part I: freezing,18367
0,"I am so disgusted that I have no words. There is a very good reason we have the separation of church and state, and this pro…",18368
2,"New Music: DJ Joenel feat. Ajebo Hustlers, Dr Barz &amp; Dan Dizzy – Armageddon https://t.co/S8bAUOPZDZ https://t.co/jiel4VWU1F",18369
1,"New Music: DJ Joenel feat. Ajebo Hustlers, Dr Barz &amp; Dan Dizzy – Armageddon https://t.co/rlOcieXQPt https://t.co/2DCzBRS1nJ",18370
-1,"White: ""I Saw Trump Riding Golden Horse Alongside Jesus During Armageddon."" I don't claim to be an expert on Jesus, but t…",18371
0,"It was pitch black at 9.30am in Mallacoota as more than 4,000 people fled AustralianFires, seeking shelter on the beac…",18372
1,"This kind of insanity is why there's separation of Church &amp; State I have no words for this level of craziness This proves,…",18373
2,"It was pitch black at 9.30am in Mallacoota as more than 4,000 people fled AustralianFires, seeking shelter on the b… https://t.co/YtSAuNs5j8",18374
-1,"""I saw Trump riding a Golden Horse alongside Jesus during Armageddon"". Is she snorting, looking for attention or she's an…",18375
0,That can’t be true. Jesus usually rides a Harley to Armageddon picknicks. https://t.co/luYrj6NY7z,18376
